"Ptt","Date","Latitude","Longitude","Quality","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation"
181802,2019-07-19 02:24:35,29.845,-84.6175,"3",155,411,58,76
181802,2019-07-19 02:40:46,29.8457,-84.6214,"0",2458,8134,742,92
181802,2019-07-19 11:07:15,29.8586,-84.6174,"B",10802,26423,4416,107
181802,2019-07-19 11:22:21,29.8582,-84.606,"2",489,3180,75,85
181802,2019-07-19 12:44:12,29.86,-84.6053,"B",1382,43016,44,93
181802,2019-07-19 12:49:46,29.8615,-84.5952,"B",2064,4682,909,87
181802,2019-07-19 14:23:24,29.873,-84.5758,"B",2390,3656,1562,81
181802,2019-07-19 14:51:46,29.8725,-84.6099,"A",676,2523,180,139
181802,2019-07-19 15:05:57,29.8584,-84.6005,"3",172,594,49,96
181802,2019-07-19 15:41:03,29.8565,-84.5901,"1",630,6840,58,102
181802,2019-07-19 16:05:43,29.8523,-84.5931,"3",160,228,111,50
181802,2019-07-20 00:04:36,29.885,-84.4723,"B",2986,3410,2613,89
181802,2019-07-20 00:10:39,29.8772,-84.4691,"B",2706,3997,1832,94
181802,2019-07-20 00:31:47,29.8706,-84.5689,"A",344,1020,116,24
181802,2019-07-20 01:19:45,29.8741,-84.5569,"B",996,1108,893,63
181802,2019-07-20 01:22:30,29.8747,-84.569,"B",823,5804,116,39
181802,2019-07-20 01:40:11,29.8705,-84.5743,"B",491,1934,124,153
181802,2019-07-20 02:10:44,29.8662,-84.5473,"1",616,3892,97,107
181802,2019-07-20 02:18:03,29.8739,-84.5725,"1",581,1807,186,48
181802,2019-07-20 10:50:21,29.8817,-84.5961,"A",1405,42558,46,102
181802,2019-07-20 10:56:59,29.8801,-84.5892,"B",1087,3777,312,101
181802,2019-07-20 12:19:55,29.8713,-84.584,"3",148,315,68,84
181802,2019-07-20 12:31:59,29.8703,-84.5887,"A",211,326,136,8
181802,2019-07-20 12:38:04,29.8689,-84.5858,"A",686,1326,354,163
181802,2019-07-20 12:58:44,29.8696,-84.585,"B",1437,5293,390,147
181802,2019-07-20 13:55:11,29.8446,-84.5773,"B",866,4436,169,118
181802,2019-07-20 14:05:52,29.8381,-84.5572,"3",170,215,134,138
181802,2019-07-20 14:38:39,29.8321,-84.5478,"B",801,920,697,91
181802,2019-07-20 14:49:13,29.8196,-84.5513,"2",417,535,325,127
181802,2019-07-20 15:14:39,29.8175,-84.5517,"B",1076,8301,139,93
181802,2019-07-20 15:46:56,29.8137,-84.5273,"B",634,5475,73,136
181802,2019-07-20 16:19:26,29.8198,-84.5263,"B",595,2882,122,54
181802,2019-07-20 16:25:47,29.8235,-84.5245,"A",261,733,93,155
181802,2019-07-20 22:14:00,29.8211,-84.5239,"B",1812,73476,44,78
181802,2019-07-21 00:24:30,29.8416,-84.4713,"A",335,712,157,147
181802,2019-07-21 00:51:48,29.8438,-84.4715,"3",202,322,126,130
181802,2019-07-21 01:10:49,29.846,-84.4691,"A",190,362,99,122
181802,2019-07-21 01:19:11,29.8466,-84.4687,"3",160,230,111,141
181802,2019-07-21 01:57:50,29.8465,-84.4607,"B",838,1027,683,94
181802,2019-07-21 02:32:39,29.8464,-84.4601,"B",2120,4721,951,92
181802,2019-07-21 02:56:48,29.8464,-84.4638,"B",2161,3819,1222,92
181802,2019-07-21 10:22:20,29.8621,-84.4666,"B",1908,5880,619,68
181802,2019-07-21 10:39:17,29.8674,-84.4522,"3",161,528,49,94
181802,2019-07-21 11:55:56,29.8861,-84.4347,"B",2509,21896,287,93
181802,2019-07-21 12:00:56,29.8896,-84.4468,"B",951,13761,65,88
181802,2019-07-21 12:23:31,29.9003,-84.4557,"A",256,461,142,163
181802,2019-07-21 12:50:16,29.903,-84.4503,"B",797,890,712,95
181802,2019-07-21 13:34:15,29.9162,-84.4529,"3",178,312,101,164
181802,2019-07-21 13:45:02,29.9248,-84.4532,"3",181,296,110,126
181802,2019-07-21 14:25:49,29.9286,-84.4469,"B",636,6179,65,79
181802,2019-07-21 14:32:23,29.9278,-84.4529,"B",430,1252,147,53
181802,2019-07-21 15:04:13,29.9331,-84.4507,"B",886,1128,695,66
181802,2019-07-21 15:26:41,29.9237,-84.4498,"3",157,329,74,116
181802,2019-07-21 16:05:02,29.9233,-84.4455,"A",165,366,74,97
181802,2019-07-21 16:08:17,29.9317,-84.4456,"1",713,955,531,44
181802,2019-07-21 16:38:23,29.9374,-84.4325,"B",1522,6299,367,160
181802,2019-07-22 00:15:23,29.9973,-84.3301,"B",6522,8302,5122,56
181802,2019-07-22 00:23:49,29.911,-84.4054,"2",327,780,137,105
181802,2019-07-22 00:45:10,29.9189,-84.3998,"2",261,708,96,84
181802,2019-07-22 00:58:18,29.9182,-84.3914,"B",846,1935,369,36
181802,2019-07-22 01:38:59,29.9179,-84.3841,"A",299,875,101,176
181802,2019-07-22 01:48:08,29.9091,-84.3841,"B",444,721,272,89
181802,2019-07-22 02:09:45,29.8992,-84.3719,"A",279,563,138,129
181802,2019-07-22 02:35:58,29.8989,-84.3808,"A",300,626,143,32
181802,2019-07-22 10:34:43,29.9064,-84.3252,"B",1682,12810,220,90
181802,2019-07-22 11:29:03,29.9095,-84.3779,"B",819,4017,166,4
181802,2019-07-22 11:33:44,29.9075,-84.3779,"3",156,332,72,54
181802,2019-07-22 12:07:45,29.9093,-84.3738,"3",202,234,174,61
181802,2019-07-22 13:11:33,29.8975,-84.3709,"A",256,367,179,118
181802,2019-07-22 13:23:50,29.8976,-84.376,"A",333,752,147,161
181802,2019-07-22 14:07:48,29.9134,-84.3807,"B",809,1797,364,78
181802,2019-07-22 14:17:49,29.9161,-84.4024,"3",186,758,45,97
181802,2019-07-22 15:05:42,29.9199,-84.401,"B",1037,1409,763,95
181802,2019-07-22 15:39:17,29.9161,-84.3961,"B",868,4835,155,57
181802,2019-07-22 15:56:57,29.9181,-84.3969,"B",670,3578,125,86
181802,2019-07-23 00:03:07,29.9082,-84.4262,"B",1818,8745,377,124
181802,2019-07-23 00:18:43,29.918,-84.4676,"A",254,667,96,88
181802,2019-07-23 00:41:09,29.9261,-84.4612,"A",389,1128,134,132
181802,2019-07-23 01:21:19,29.9273,-84.4532,"B",1071,1345,853,154
181802,2019-07-23 01:37:51,29.9173,-84.4629,"3",210,665,66,60
181802,2019-07-23 01:48:54,29.9155,-84.4644,"B",1928,2307,1610,83
181802,2019-07-23 02:00:48,29.9205,-84.4674,"B",1593,1956,1297,84
181802,2019-07-23 02:19:00,29.9141,-84.494,"A",6287,78880,501,79
181802,2019-07-23 02:59:50,29.9297,-84.4921,"B",5258,32956,838,80
181802,2019-07-23 10:19:00,29.8931,-84.4998,"A",342,1454,80,57
181802,2019-07-23 10:58:57,29.8987,-84.5182,"3",159,753,33,73
181802,2019-07-23 11:02:51,29.899,-84.5175,"B",419,539,324,82
181802,2019-07-23 12:03:40,29.906,-84.5335,"2",332,687,160,148
181802,2019-07-23 12:39:35,29.8981,-84.5457,"A",513,1301,202,169
181802,2019-07-23 12:40:22,29.8998,-84.5443,"1",633,3260,122,96
181802,2019-07-23 13:43:52,29.8842,-84.5581,"A",1395,3814,510,4
181802,2019-07-23 14:02:33,29.8903,-84.5579,"3",188,275,128,19
181802,2019-07-23 14:20:11,29.8899,-84.5591,"B",615,712,530,84
181802,2019-07-23 14:44:21,29.885,-84.5745,"3",148,433,50,98
181802,2019-07-23 15:22:41,29.8905,-84.6002,"A",645,10664,39,103
181802,2019-07-24 00:02:45,29.8825,-84.577,"0",6593,47385,917,48
181802,2019-07-24 00:57:08,29.8401,-84.6392,"B",4241,10139,1774,53
181802,2019-07-24 01:04:12,29.8594,-84.751,"B",8822,11415,6818,55
181802,2019-07-24 01:27:45,29.8693,-84.6841,"B",2042,55661,74,135
181802,2019-07-24 01:39:50,29.8612,-84.6793,"B",1857,9711,355,136
181802,2019-07-24 01:54:00,29.8379,-84.6515,"3",239,1033,55,72
181802,2019-07-24 02:34:05,29.842,-84.6528,"1",670,3164,142,86
181802,2019-07-24 10:09:06,29.8044,-84.7644,"B",7027,13830,3569,86
181802,2019-07-24 10:24:41,29.7992,-84.6185,"B",3006,67854,133,46
181802,2019-07-24 11:45:17,29.8203,-84.6029,"3",190,245,146,57
181802,2019-07-24 12:07:44,29.8216,-84.5939,"2",275,336,224,136
181802,2019-07-24 12:16:02,29.8228,-84.6055,"2",340,611,189,103
181802,2019-07-24 13:51:29,29.7933,-84.6327,"3",193,466,79,95
181802,2019-07-24 13:57:35,29.7958,-84.6326,"3",196,262,146,141
181802,2019-07-24 14:23:33,29.7966,-84.6394,"A",157,301,82,90
181802,2019-07-24 15:03:09,29.793,-84.6393,"3",191,346,104,97
181802,2019-07-25 00:31:56,29.7543,-84.7095,"B",3495,32581,375,73
181802,2019-07-25 01:13:28,29.7738,-84.6717,"2",387,1483,100,49
181802,2019-07-25 01:14:00,29.7776,-84.6631,"3",248,317,193,64
181802,2019-07-25 01:35:34,29.7776,-84.667,"3",166,209,131,67
181802,2019-07-25 02:19:07,29.7673,-84.6634,"A",209,320,136,95
181802,2019-07-25 02:48:38,29.7661,-84.6633,"B",760,880,656,90
181802,2019-07-25 02:59:17,29.7474,-84.6843,"2",449,1369,147,129
181802,2019-07-25 10:03:17,29.7203,-84.7425,"B",4289,5238,3511,52
181802,2019-07-26 02:02:44,29.7501,-84.816,"B",4708,85086,260,61
181802,2019-07-26 02:29:26,29.8806,-84.5806,"B",3607,16203,802,62
181802,2019-07-26 02:40:15,29.9094,-84.5278,"B",709,5153,97,137
181802,2019-07-26 11:02:16,29.8717,-84.5336,"B",2242,9463,531,21
181802,2019-07-26 11:25:01,29.9019,-84.517,"B",1839,4149,815,23
181802,2019-07-26 13:13:20,29.8974,-84.5262,"B",2225,3119,1587,24
181802,2019-07-26 13:33:39,29.907,-84.5191,"B",1920,2216,1662,72
181802,2019-07-26 13:43:34,29.9066,-84.521,"B",1940,2298,1637,69
181802,2019-07-26 14:19:07,29.9051,-84.5233,"B",1986,2175,1813,46
181802,2019-07-26 15:02:02,29.9041,-84.5256,"B",2066,2554,1670,50
181802,2019-07-26 22:41:32,29.9093,-84.539,"B",3209,7115,1446,87
181802,2019-07-27 00:26:27,29.9069,-84.5422,"B",3316,6128,1794,90
181802,2019-07-27 00:58:53,29.9112,-84.5207,"B",1798,9232,350,122
181802,2019-07-27 00:59:27,29.9101,-84.5191,"B",1570,6937,355,121
181802,2019-07-27 01:36:00,29.9112,-84.5322,"B",2954,5495,1587,106
181802,2019-07-27 02:05:48,29.9117,-84.5308,"B",2970,5156,1711,105
181802,2019-07-27 02:32:12,29.9109,-84.5113,"A",650,5609,75,11
181802,2019-07-27 02:37:48,29.9102,-84.511,"B",644,1380,300,13
181802,2019-07-27 10:35:24,29.9112,-84.5192,"2",416,1938,89,59
181802,2019-07-27 11:04:21,29.9113,-84.5175,"B",738,870,626,34
181802,2019-07-27 13:22:16,29.8746,-84.5384,"A",911,3056,271,26
181802,2019-07-27 22:30:22,29.8868,-84.5166,"3",220,1133,42,89
181802,2019-07-27 22:51:57,29.8808,-84.5096,"A",296,1006,86,22
181802,2019-07-27 23:57:07,29.8759,-84.4997,"3",137,350,53,74
181802,2019-07-28 00:33:51,29.8798,-84.4932,"B",597,7388,48,122
181802,2019-07-28 00:38:49,29.8805,-84.4938,"B",669,1978,225,121
181802,2019-07-28 01:37:28,29.8908,-84.4951,"1",553,2430,125,116
181802,2019-07-28 02:16:15,29.8822,-84.498,"B",1330,2436,725,85
181802,2019-07-28 02:22:02,29.8816,-84.4958,"B",1367,2415,773,86
181802,2019-07-28 11:04:11,29.882,-84.4645,"B",2056,7291,579,136
181802,2019-07-28 11:39:00,29.888,-84.4674,"B",2012,4596,880,134
181802,2019-07-28 12:18:40,29.8859,-84.4654,"B",1632,3235,823,110
181802,2019-07-28 13:58:48,29.8902,-84.552,"B",5092,8749,2963,153
181802,2019-07-28 14:42:45,29.8824,-84.4609,"B",2206,2964,1640,109
181802,2019-07-28 14:49:58,29.9121,-84.4651,"B",1705,12880,225,97
181802,2019-07-28 15:18:50,29.8674,-84.4742,"0",11237,110787,1139,126
181802,2019-07-28 15:54:55,29.8698,-84.4755,"B",10492,19899,5532,114
181802,2019-07-28 16:14:46,29.8664,-84.4701,"0",2355,15262,363,106
181802,2019-07-28 16:32:34,29.872,-84.5619,"B",4936,10017,2432,115
181802,2019-07-28 16:55:41,29.8499,-84.5661,"B",10844,16084,7311,134
181802,2019-07-28 22:19:47,29.7348,-84.7719,"B",14534,179193,1178,72
181802,2019-07-28 22:21:19,29.7694,-84.6652,"B",10295,543218,195,72
181802,2019-07-28 23:28:47,29.8193,-84.5201,"B",8162,46373,1436,74
181802,2019-07-29 00:09:17,29.8261,-84.5028,"B",4742,17347,1296,76
181802,2019-07-29 00:32:46,29.8024,-84.554,"B",5474,31858,940,68
181802,2019-07-29 01:42:46,29.847,-84.473,"A",5336,7731,3682,52
181802,2019-07-29 01:54:19,29.8486,-84.4737,"B",4340,6947,2711,88
181802,2019-07-29 02:07:29,29.8434,-84.4834,"A",453,3123,65,64
181802,2019-07-29 02:30:57,29.8429,-84.4753,"B",687,2242,210,38
181802,2019-07-29 10:53:09,29.8874,-84.5157,"B",2362,6858,813,105
181802,2019-07-29 11:56:03,29.8814,-84.4822,"A",518,3153,85,80
181802,2019-07-29 13:32:38,29.8822,-84.4748,"B",1000,12460,80,41
181802,2019-07-29 14:15:51,29.9275,-84.4582,"B",7138,12882,3954,55
181802,2019-07-29 14:37:12,29.8941,-84.4705,"A",1815,10057,327,99
181802,2019-07-29 14:54:03,29.8956,-84.4701,"B",3076,7484,1264,99
181802,2019-07-29 15:33:32,29.8783,-84.4693,"A",421,1636,108,87
181802,2019-07-29 16:01:55,29.8777,-84.4723,"B",567,3527,91,34
181802,2019-07-29 16:17:50,29.866,-84.4428,"B",735,1787,302,38
181802,2019-07-29 16:36:46,29.8495,-84.4516,"A",840,6635,106,85
181802,2019-07-29 22:10:50,29.8483,-84.5648,"1",968,7229,129,73
181802,2019-07-29 23:04:52,29.8481,-84.5686,"B",3130,3885,2521,88
181802,2019-07-29 23:31:30,29.8647,-84.5663,"B",2734,4886,1529,89
181802,2019-07-30 00:16:40,29.8696,-84.5712,"B",2936,5149,1673,88
181802,2019-07-30 00:43:54,29.8717,-84.5733,"A",284,824,97,27
181802,2019-07-30 01:13:33,29.8735,-84.5706,"2",258,604,109,53
181802,2019-07-30 01:31:03,29.8739,-84.574,"A",209,639,68,58
181802,2019-07-30 01:53:45,29.8716,-84.5726,"0",1737,4628,651,66
181802,2019-07-30 02:10:50,29.8688,-84.5759,"1",800,4571,139,18
181802,2019-07-30 02:45:01,29.869,-84.5794,"A",723,1065,490,105
181802,2019-07-30 10:38:56,29.8709,-84.5843,"2",270,1079,67,92
181802,2019-07-30 10:45:37,29.8702,-84.5808,"3",147,206,104,35
181802,2019-07-30 11:27:48,29.8706,-84.5833,"B",883,1060,735,89
181802,2019-07-30 12:18:24,29.8706,-84.5868,"B",1290,1463,1137,93
181802,2019-07-30 14:37:18,29.8696,-84.5805,"B",1494,3055,730,93
181802,2019-07-30 15:11:43,29.8651,-84.5806,"B",1678,3347,841,95
181802,2019-07-30 16:07:41,29.863,-84.5763,"B",1885,2983,1190,95
181802,2019-07-30 16:14:23,29.8794,-84.5231,"A",8140,105037,630,44
181802,2019-07-30 23:45:41,29.823,-84.5676,"B",21148,27486,16270,105
181802,2019-07-31 00:18:40,29.7888,-84.5986,"A",4242,209735,85,83
181802,2019-07-31 00:38:44,29.7833,-84.6382,"2",250,879,71,79
181802,2019-07-31 01:41:08,29.761,-84.6767,"A",452,758,269,153
181802,2019-07-31 01:52:14,29.7633,-84.6636,"B",518,2733,98,162
181802,2019-07-31 02:04:47,29.7617,-84.6639,"B",730,1121,474,163
181802,2019-07-31 02:26:39,29.7515,-84.6755,"B",756,5542,103,146
181802,2019-07-31 10:08:03,29.7414,-84.7509,"A",213,340,133,1
181802,2019-07-31 10:28:10,29.7349,-84.7488,"2",296,942,92,110
181802,2019-07-31 11:03:41,29.7251,-84.7597,"B",1388,1693,1137,95
181802,2019-07-31 11:51:10,29.7215,-84.7692,"2",263,535,129,71
181802,2019-07-31 12:09:17,29.7202,-84.7671,"B",440,2307,84,133
181802,2019-07-31 12:43:24,29.722,-84.7794,"B",1564,2402,1017,110
181802,2019-07-31 14:14:57,29.7509,-84.7108,"B",1226,14347,104,142
181802,2019-07-31 14:20:02,29.7527,-84.7126,"B",332,644,171,37
181802,2019-07-31 14:56:03,29.7514,-84.7129,"B",1315,2099,823,138
181802,2019-07-31 15:55:12,29.752,-84.7124,"B",1600,2053,1246,132
181802,2019-07-31 22:26:28,29.7457,-84.7,"B",2881,3327,2494,69
181802,2019-07-31 23:29:03,29.6425,-84.8836,"2",416,580,297,26
181802,2019-08-01 00:01:59,29.6263,-84.912,"B",3995,4572,3490,89
181802,2019-08-01 00:03:58,29.6253,-84.9137,"B",4116,4720,3589,89
181802,2019-08-01 01:34:05,29.6368,-84.9148,"3",190,262,137,135
181802,2019-08-01 01:35:18,29.6403,-84.9236,"A",316,989,100,119
181802,2019-08-01 01:36:46,29.6366,-84.9173,"A",191,717,51,87
181802,2019-08-01 02:06:17,29.6267,-84.9336,"B",557,4531,68,64
181802,2019-08-01 10:15:51,29.6317,-84.9699,"2",367,523,257,96
181802,2019-08-01 11:21:17,29.6095,-84.9977,"B",2807,71453,110,79
181802,2019-08-01 11:56:35,29.6094,-84.9522,"2",317,440,228,132
181802,2019-08-01 12:22:04,29.601,-84.9579,"A",270,630,115,121
181802,2019-08-01 12:59:43,29.5917,-84.9706,"B",2594,3519,1912,117
181802,2019-08-01 13:55:55,29.57,-84.9673,"A",2011,12391,326,9
181802,2019-08-01 14:00:44,29.5748,-84.971,"A",1540,15033,157,179
181802,2019-08-01 15:32:19,29.5455,-84.9897,"2",311,1706,56,105
181802,2019-08-01 15:42:31,29.5394,-84.9994,"A",245,477,125,71
181802,2019-08-01 16:08:11,29.5381,-84.9944,"B",514,2698,97,20
181802,2019-08-01 23:17:07,29.5266,-85.0511,"B",1446,18063,115,123
181802,2019-08-02 01:10:23,29.5488,-85.0735,"B",2144,9022,509,110
181802,2019-08-02 01:10:35,29.572,-85.1574,"B",746,4601,120,149
181802,2019-08-02 01:19:17,29.6037,-85.1801,"B",494,1023,238,33
181802,2019-08-02 01:47:20,29.5874,-85.1548,"B",2536,6165,1042,96
181802,2019-08-02 02:52:13,29.5807,-85.1685,"B",2725,4933,1505,95
181802,2019-08-02 10:46:10,29.6585,-85.2299,"0",1609,31432,82,52
181802,2019-08-02 11:40:33,29.6675,-85.2408,"1",668,1338,333,21
181802,2019-08-02 11:55:10,29.6691,-85.2426,"1",507,819,313,54
181802,2019-08-02 12:28:27,29.6712,-85.2497,"B",2010,2410,1675,83
181802,2019-08-02 13:34:43,29.6525,-85.2826,"A",205,623,67,77
181802,2019-08-02 13:35:31,29.6525,-85.2828,"B",249,462,134,78
181802,2019-08-02 13:56:36,29.6536,-85.2822,"B",648,795,528,95
181802,2019-08-02 15:11:46,29.6347,-85.3167,"A",158,506,49,108
181802,2019-08-02 15:27:48,29.6331,-85.3213,"B",573,684,480,93
181802,2019-08-02 15:47:13,29.6345,-85.3195,"B",633,3963,101,49
181802,2019-08-02 16:55:19,29.614,-85.3445,"B",929,6713,128,80
181802,2019-08-02 23:00:04,29.5717,-85.4855,"B",4238,6208,2892,62
181802,2019-08-02 23:08:39,29.6612,-85.386,"B",2924,6694,1277,82
181802,2019-08-03 00:45:09,29.6497,-85.4056,"B",4420,7806,2503,82
181802,2019-08-03 01:12:09,29.6988,-85.402,"B",927,7297,117,178
181802,2019-08-03 02:49:33,29.7171,-85.3938,"2",446,2006,98,89
181802,2019-08-03 10:14:24,29.8382,-85.4161,"3",201,281,143,30
181802,2019-08-03 11:33:45,29.8471,-85.4349,"B",1039,6272,172,47
181802,2019-08-03 11:52:38,29.8441,-85.4426,"B",456,2837,73,129
181802,2019-08-03 13:07:06,29.8691,-85.4698,"1",995,10703,92,90
181802,2019-08-03 13:44:50,29.857,-85.493,"A",2835,5595,1436,99
181802,2019-08-03 15:00:19,29.8608,-85.5178,"B",8898,12644,6261,100
181802,2019-08-03 15:14:53,29.8573,-85.4725,"B",3464,15672,765,14
181802,2019-08-03 15:27:48,29.8658,-85.5117,"B",6608,12429,3512,95
181802,2019-08-03 16:39:26,29.8673,-85.5351,"B",2226,3760,1317,91
181802,2019-08-03 22:33:02,29.9231,-85.6021,"0",4405,35994,539,92
181802,2019-08-03 23:00:45,29.9222,-85.5536,"A",2820,14704,540,96
181802,2019-08-04 00:17:13,29.9383,-85.4777,"B",1827,74997,44,114
181802,2019-08-04 01:00:22,29.9375,-85.4474,"B",1189,6166,229,139
181802,2019-08-04 02:01:20,29.9422,-85.4321,"B",1386,2050,936,132
181802,2019-08-04 02:07:20,29.9557,-85.4528,"3",178,277,114,62
181802,2019-08-04 02:35:50,29.9595,-85.4567,"2",405,823,199,99
181802,2019-08-04 02:42:35,29.9559,-85.4599,"0",3431,20480,574,81
181802,2019-08-04 11:17:31,29.9762,-85.5185,"3",212,1305,34,96
181802,2019-08-04 11:27:14,29.9794,-85.5089,"A",459,3674,57,79
181802,2019-08-04 12:43:37,29.9873,-85.4974,"B",1238,28033,54,106
181802,2019-08-04 13:27:03,30.016,-85.5241,"1",638,2386,170,55
181802,2019-08-04 14:18:34,30.0282,-85.5279,"B",1621,1878,1399,83
181802,2019-08-04 14:34:12,30.0343,-85.5447,"A",726,7534,70,50
181802,2019-08-04 15:08:54,30.0327,-85.5466,"B",998,1439,691,72
181802,2019-08-04 16:15:20,30.0299,-85.5496,"3",178,331,96,105
181802,2019-08-04 16:52:38,30.034,-85.5513,"B",934,1114,782,89
181802,2019-08-04 22:39:01,30.0698,-85.5706,"B",2615,3013,2268,78
181802,2019-08-04 23:48:01,30.0461,-85.5656,"B",3086,4152,2293,122
181802,2019-08-05 00:45:24,30.0369,-85.562,"A",8973,27889,2886,77
181802,2019-08-05 01:23:49,30.0342,-85.5686,"B",3870,6285,2382,53
181802,2019-08-05 01:39:04,30.0324,-85.571,"B",3046,4078,2274,75
181802,2019-08-05 02:29:19,30.0268,-85.5652,"B",1254,1726,910,62
181802,2019-08-05 10:55:50,30.0224,-85.5902,"B",3046,9602,966,82
181802,2019-08-05 11:12:48,30.0299,-85.5743,"B",3048,15940,582,87
181802,2019-08-05 12:11:35,30.028,-85.5709,"B",2263,5940,861,89
181802,2019-08-05 12:39:28,30.0275,-85.5707,"B",2334,5826,935,90
181802,2019-08-05 12:52:43,30.0281,-85.5693,"B",2123,5546,812,98
181802,2019-08-05 13:20:26,30.0281,-85.5688,"B",2195,4952,972,98
181802,2019-08-05 13:56:17,30.0264,-85.569,"B",2253,4926,1030,101
181802,2019-08-05 14:16:30,30.0271,-85.5704,"B",2232,4334,1149,101
181802,2019-08-05 14:58:49,30.0257,-85.5712,"B",2289,4559,1149,97
181802,2019-08-05 15:56:14,30.0281,-85.5695,"B",2549,5593,1161,94
181802,2019-08-05 23:11:25,30.0471,-85.5592,"B",2701,13221,551,92
181802,2019-08-05 23:29:07,30.0428,-85.5505,"B",2625,11745,586,90
181802,2019-08-06 00:14:09,30.0424,-85.5513,"B",1387,2394,803,66
181802,2019-08-06 00:33:38,30.0276,-85.5457,"A",2212,4783,1022,68
181802,2019-08-06 00:50:52,30.0252,-85.5488,"A",1295,3371,497,99
181802,2019-08-06 01:05:41,30.025,-85.5486,"B",1132,2348,545,99
181802,2019-08-06 01:59:11,30.0136,-85.5517,"B",1850,3258,1050,101
181802,2019-08-06 02:15:46,30.0234,-85.5621,"B",2430,15057,392,74
181802,2019-08-06 11:01:12,30.0107,-85.5369,"B",4258,9654,1878,105
181802,2019-08-06 11:53:56,30.0292,-85.5732,"B",1498,7682,292,44
181802,2019-08-06 12:05:10,30.0298,-85.5743,"B",936,1927,454,55
181802,2019-08-06 12:37:22,30.0308,-85.5771,"B",1074,1434,804,74
181802,2019-08-06 13:32:38,30.0295,-85.566,"A",459,5954,35,107
181802,2019-08-06 13:52:58,30.0306,-85.5602,"B",571,1715,189,139
181802,2019-08-06 14:42:10,30.0364,-85.5675,"A",473,6221,36,104
181802,2019-08-06 15:29:06,30.0284,-85.5659,"0",2829,39929,200,100
181802,2019-08-06 16:04:38,30.0278,-85.5678,"B",2824,5407,1474,99
181802,2019-08-06 16:28:50,30.0289,-85.5652,"B",2055,3547,1190,108
181802,2019-08-06 22:14:52,30.0171,-85.5979,"A",2233,62578,79,67
181802,2019-08-06 22:40:59,30.0212,-85.5883,"B",1724,5105,582,71
181802,2019-08-06 23:59:59,30.0366,-85.5514,"B",3364,5730,1975,75
181802,2019-08-07 02:01:34,30.0402,-85.5417,"B",3559,5064,2500,78
181802,2019-08-07 02:56:12,30.0329,-85.5455,"B",3518,5761,2148,92
181802,2019-08-07 10:46:54,30.0373,-85.5211,"B",2667,163460,43,80
181802,2019-08-07 11:26:18,30.0305,-85.5583,"B",754,2454,231,158
181802,2019-08-07 11:30:39,30.0219,-85.5593,"1",539,1456,199,98
181802,2019-08-07 12:22:29,30.0254,-85.5517,"A",541,1506,194,59
181802,2019-08-07 13:05:07,30.0078,-85.5281,"1",539,5597,51,101
181802,2019-08-07 14:32:12,29.9806,-85.5233,"A",347,1665,72,71
181802,2019-08-07 14:33:34,29.9802,-85.5243,"B",176,366,84,127
181802,2019-08-07 14:43:16,29.9881,-85.5337,"B",366,824,162,37
181802,2019-08-07 15:12:00,29.972,-85.5115,"A",143,333,61,90
181802,2019-08-07 15:47:06,29.9529,-85.4869,"A",181,472,69,118
181802,2019-08-07 16:09:34,29.9549,-85.4903,"A",252,596,106,71
181802,2019-08-07 16:13:20,29.9565,-85.4872,"1",691,1380,345,65
181802,2019-08-07 16:52:08,29.9443,-85.4703,"B",667,4163,106,163
181802,2019-08-07 22:05:56,29.8865,-85.3554,"1",1119,8576,145,70
181802,2019-08-07 22:12:11,29.8853,-85.3565,"B",453,760,269,74
181802,2019-08-07 22:41:34,29.8775,-85.3453,"B",2427,3167,1859,82
181802,2019-08-07 23:44:20,29.8657,-85.3293,"B",3621,4570,2868,102
181802,2019-08-08 00:14:05,29.8647,-85.3289,"B",1982,3187,1232,116
181802,2019-08-08 00:23:43,29.869,-85.3303,"B",2329,4389,1236,119
181802,2019-08-08 01:43:53,29.8238,-85.2909,"B",3593,6440,2004,110
181802,2019-08-08 02:25:23,29.8144,-85.2834,"B",4544,8993,2295,111
181802,2019-08-08 02:58:47,29.8011,-85.271,"B",2902,4334,1943,101
181802,2019-08-08 10:32:33,29.7304,-85.3322,"B",3064,56392,166,30
181802,2019-08-08 11:02:42,29.7579,-85.3162,"A",156,391,62,88
181802,2019-08-08 12:12:40,29.7247,-85.3258,"A",449,1733,116,23
181802,2019-08-08 12:39:26,29.7354,-85.3242,"B",706,7236,68,90
181802,2019-08-08 14:17:31,29.7124,-85.3498,"B",1205,9217,157,10
181802,2019-08-08 14:49:13,29.7089,-85.3562,"B",577,2537,131,30
181802,2019-08-08 15:48:41,29.7111,-85.3572,"B",1067,1206,943,119
181802,2019-08-08 16:06:41,29.7071,-85.3558,"B",1331,1643,1077,142
181802,2019-08-08 16:29:50,29.7065,-85.3588,"B",1450,1689,1244,152
181802,2019-08-08 22:02:20,29.6193,-85.3263,"B",2880,3128,2651,97
181802,2019-08-08 23:25:30,29.7468,-85.4182,"0",4363,63933,297,120
181802,2019-08-08 23:31:36,29.7287,-85.3891,"B",2579,8193,811,117
181802,2019-08-09 01:26:01,29.7177,-85.3587,"B",6497,11824,3569,81
181802,2019-08-09 01:43:10,29.72,-85.3654,"B",2627,4927,1400,65
